Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,goles_barca,goles_rival,temporada
2022-08-13,Barcelona,Vallecano,0,0,D,0.0,0.0,D,,21.0,4.0,6.0,2.0,16.0,14.0,8.0,0.0,3.0,6.0,1.0,0.0,0,0,2223
2022-08-21,Sociedad,Barcelona,1,4,A,1.0,1.0,D,,10.0,15.0,5.0,7.0,16.0,9.0,3.0,6.0,2.0,1.0,0.0,0.0,4,1,2223
2022-08-28,Barcelona,Valladolid,4,0,H,2.0,0.0,H,,24.0,8.0,9.0,3.0,9.0,8.0,14.0,4.0,0.0,3.0,0.0,0.0,4,0,2223
2022-09-03,Sevilla,Barcelona,0,3,A,0.0,2.0,A,,9.0,18.0,4.0,7.0,15.0,14.0,4.0,4.0,2.0,4.0,0.0,0.0,3,0,2223
2022-09-10,Cadiz,Barcelona,0,4,A,0.0,0.0,D,,6.0,16.0,0.0,8.0,12.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,4,0,2223
2022-09-17,Barcelona,Elche,3,0,H,2.0,0.0,H,,25.0,1.0,9.0,1.0,11.0,9.0,6.0,0.0,2.0,2.0,0.0,1.0,3,0,2223
2022-10-01,Mallorca,Barcelona,0,1,A,0.0,1.0,A,,13.0,11.0,3.0,3.0,9.0,13.0,5.0,5.0,2.0,4.0,0.0,0.0,1,0,2223
2022-10-09,Barcelona,Celta,1,0,H,1.0,0.0,H,,13.0,14.0,5.0,3.0,16.0,9.0,6.0,3.0,2.0,4.0,0.0,0.0,1,0,2223
2022-10-16,Real Madrid,Barcelona,3,1,H,2.0,0.0,H,,8.0,18.0,4.0,5.0,11.0,14.0,2.0,3.0,2.0,2.0,0.0,0.0,1,3,2223
2022-10-20,Barcelona,Villarreal,3,0,H,3.0,0.0,H,,16.0,5.0,5.0,1.0,18.0,11.0,8.0,0.0,0.0,1.0,0.0,0.0,3,0,2223
2022-10-23,Barcelona,Ath Bilbao,4,0,H,3.0,0.0,H,,10.0,5.0,7.0,3.0,7.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,4,0,2223
2022-10-29,Valencia,Barcelona,0,1,A,0.0,0.0,D,,3.0,13.0,2.0,2.0,13.0,7.0,3.0,10.0,4.0,5.0,0.0,0.0,1,0,2223
2022-11-05,Barcelona,Almeria,2,0,H,0.0,0.0,D,,27.0,4.0,13.0,1.0,14.0,13.0,9.0,1.0,2.0,1.0,0.0,0.0,2,0,2223
2022-11-08,Osasuna,Barcelona,1,2,A,1.0,0.0,H,,15.0,9.0,3.0,3.0,15.0,6.0,2.0,5.0,4.0,4.0,0.0,2.0,2,1,2223
2022-12-31,Barcelona,Espanol,1,1,D,1.0,0.0,H,,21.0,4.0,6.0,1.0,11.0,15.0,10.0,2.0,6.0,7.0,1.0,1.0,1,1,2223
2023-01-08,Ath Madrid,Barcelona,0,1,A,0.0,1.0,A,,20.0,10.0,5.0,2.0,8.0,16.0,7.0,4.0,2.0,3.0,1.0,1.0,1,0,2223
2023-01-22,Barcelona,Getafe,1,0,H,1.0,0.0,H,,8.0,7.0,4.0,3.0,11.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,1,0,2223
2023-01-28,Girona,Barcelona,0,1,A,0.0,0.0,D,,8.0,8.0,2.0,3.0,10.0,15.0,4.0,2.0,2.0,3.0,1.0,0.0,1,0,2223
2023-02-01,Betis,Barcelona,1,2,A,0.0,0.0,D,,5.0,13.0,1.0,3.0,17.0,9.0,1.0,6.0,3.0,0.0,1.0,0.0,2,1,2223
2023-02-05,Barcelona,Sevilla,3,0,H,0.0,0.0,D,,16.0,3.0,7.0,1.0,8.0,10.0,8.0,3.0,0.0,2.0,0.0,0.0,3,0,2223
2023-02-12,Villarreal,Barcelona,0,1,A,0.0,1.0,A,,11.0,7.0,2.0,4.0,22.0,18.0,6.0,2.0,4.0,4.0,0.0,0.0,1,0,2223
2023-02-19,Barcelona,Cadiz,2,0,H,2.0,0.0,H,,16.0,14.0,5.0,4.0,15.0,18.0,5.0,6.0,2.0,3.0,0.0,0.0,2,0,2223
2023-02-26,Almeria,Barcelona,1,0,H,1.0,0.0,H,,7.0,14.0,4.0,1.0,13.0,11.0,4.0,7.0,3.0,3.0,0.0,0.0,0,1,2223
2023-03-05,Barcelona,Valencia,1,0,H,1.0,0.0,H,,13.0,13.0,4.0,1.0,11.0,13.0,5.0,2.0,0.0,0.0,1.0,0.0,1,0,2223
2023-03-12,Ath Bilbao,Barcelona,0,1,A,0.0,1.0,A,,15.0,10.0,5.0,2.0,13.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,1,0,2223
2023-03-19,Barcelona,Real Madrid,2,1,H,1.0,1.0,D,,17.0,11.0,7.0,3.0,12.0,13.0,8.0,1.0,4.0,3.0,0.0,0.0,2,1,2223
2023-04-01,Elche,Barcelona,0,4,A,0.0,1.0,A,,15.0,12.0,2.0,6.0,11.0,11.0,11.0,3.0,0.0,3.0,0.0,0.0,4,0,2223
2023-04-10,Barcelona,Girona,0,0,D,0.0,0.0,D,,18.0,5.0,3.0,0.0,14.0,14.0,12.0,2.0,0.0,2.0,0.0,0.0,0,0,2223
2023-04-16,Getafe,Barcelona,0,0,D,0.0,0.0,D,,5.0,15.0,1.0,3.0,13.0,12.0,1.0,5.0,2.0,1.0,0.0,0.0,0,0,2223
2023-04-23,Barcelona,Ath Madrid,1,0,H,1.0,0.0,H,,13.0,13.0,4.0,3.0,15.0,16.0,3.0,3.0,4.0,7.0,0.0,0.0,1,0,2223
2023-04-26,Vallecano,Barcelona,2,1,H,1.0,0.0,H,,9.0,10.0,6.0,5.0,10.0,14.0,3.0,9.0,1.0,4.0,0.0,0.0,1,2,2223
2023-04-29,Barcelona,Betis,4,0,H,3.0,0.0,H,,15.0,4.0,8.0,1.0,10.0,9.0,10.0,0.0,0.0,2.0,0.0,1.0,4,0,2223
2023-05-02,Barcelona,Osasuna,1,0,H,0.0,0.0,D,,21.0,7.0,4.0,2.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,1,0,2223
2023-05-14,Espanol,Barcelona,2,4,A,0.0,3.0,A,,15.0,15.0,7.0,5.0,12.0,9.0,4.0,3.0,1.0,3.0,0.0,0.0,4,2,2223
2023-05-20,Barcelona,Sociedad,1,2,A,0.0,1.0,A,,13.0,13.0,4.0,6.0,8.0,16.0,8.0,2.0,4.0,4.0,0.0,0.0,1,2,2223
2023-05-23,Valladolid,Barcelona,3,1,H,2.0,0.0,H,,8.0,16.0,4.0,6.0,13.0,9.0,2.0,6.0,1.0,0.0,0.0,0.0,1,3,2223
2023-05-28,Barcelona,Mallorca,3,0,H,2.0,0.0,H,,28.0,3.0,9.0,1.0,4.0,9.0,14.0,3.0,0.0,0.0,0.0,1.0,3,0,2223
2023-06-04,Celta,Barcelona,2,1,H,1.0,0.0,H,,12.0,9.0,9.0,2.0,13.0,9.0,2.0,4.0,2.0,2.0,0.0,0.0,1,2,2223
2023-08-13,Getafe,Barcelona,0,0,D,0.0,0.0,D,,5.0,14.0,2.0,4.0,20.0,11.0,3.0,4.0,8.0,2.0,1.0,1.0,0,0,2324
2023-08-20,Barcelona,Cadiz,2,0,H,0.0,0.0,D,,23.0,10.0,10.0,1.0,9.0,22.0,10.0,2.0,4.0,3.0,0.0,0.0,2,0,2324
2023-08-27,Villarreal,Barcelona,3,4,A,2.0,2.0,D,,13.0,21.0,6.0,11.0,12.0,14.0,2.0,6.0,3.0,3.0,0.0,0.0,4,3,2324
2023-09-03,Osasuna,Barcelona,1,2,A,0.0,1.0,A,,11.0,9.0,3.0,4.0,6.0,16.0,8.0,5.0,1.0,3.0,1.0,0.0,2,1,2324
2023-09-16,Barcelona,Betis,5,0,H,2.0,0.0,H,,17.0,11.0,9.0,2.0,9.0,10.0,9.0,5.0,1.0,2.0,0.0,0.0,5,0,2324
2023-09-23,Barcelona,Celta,3,2,H,0.0,1.0,A,,15.0,13.0,6.0,7.0,10.0,11.0,2.0,3.0,2.0,1.0,0.0,0.0,3,2,2324
2023-09-26,Mallorca,Barcelona,2,2,D,2.0,1.0,H,,10.0,10.0,5.0,4.0,19.0,7.0,7.0,2.0,4.0,1.0,1.0,0.0,2,2,2324
2023-09-29,Barcelona,Sevilla,1,0,H,0.0,0.0,D,,18.0,12.0,5.0,3.0,11.0,15.0,13.0,3.0,2.0,3.0,0.0,0.0,1,0,2324
2023-10-08,Granada,Barcelona,2,2,D,2.0,1.0,H,,7.0,22.0,2.0,10.0,12.0,7.0,1.0,11.0,4.0,1.0,0.0,0.0,2,2,2324
2023-10-22,Barcelona,Ath Bilbao,1,0,H,0.0,0.0,D,,12.0,10.0,7.0,3.0,11.0,18.0,4.0,7.0,3.0,3.0,0.0,0.0,1,0,2324
2023-10-28,Barcelona,Real Madrid,1,2,A,1.0,0.0,H,,15.0,13.0,3.0,4.0,15.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,1,2,2324
2023-11-04,Sociedad,Barcelona,0,1,A,0.0,0.0,D,,13.0,12.0,6.0,4.0,16.0,8.0,8.0,3.0,3.0,3.0,0.0,0.0,1,0,2324
2023-11-12,Barcelona,Alaves,2,1,H,0.0,1.0,A,,11.0,8.0,6.0,1.0,11.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,2,1,2324
2023-11-25,Vallecano,Barcelona,1,1,D,1.0,0.0,H,,10.0,15.0,4.0,4.0,23.0,13.0,1.0,4.0,3.0,4.0,0.0,0.0,1,1,2324
2023-12-03,Barcelona,Ath Madrid,1,0,H,1.0,0.0,H,,13.0,9.0,2.0,4.0,17.0,12.0,7.0,2.0,5.0,4.0,0.0,0.0,1,0,2324
2023-12-10,Barcelona,Girona,2,4,A,1.0,2.0,A,,31.0,15.0,11.0,7.0,7.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,2,4,2324
2023-12-16,Valencia,Barcelona,1,1,D,0.0,0.0,D,,11.0,16.0,4.0,8.0,9.0,11.0,4.0,6.0,1.0,2.0,0.0,0.0,1,1,2324
2023-12-20,Barcelona,Almeria,3,2,H,1.0,1.0,D,,30.0,10.0,11.0,5.0,16.0,9.0,12.0,0.0,3.0,3.0,0.0,0.0,3,2,2324
2024-01-04,Las Palmas,Barcelona,1,2,A,1.0,0.0,H,,12.0,15.0,3.0,5.0,14.0,5.0,5.0,10.0,5.0,2.0,1.0,0.0,2,1,2324
2024-01-21,Betis,Barcelona,2,4,A,0.0,1.0,A,,14.0,11.0,5.0,4.0,12.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,4,2,2324
2024-01-27,Barcelona,Villarreal,3,5,A,0.0,1.0,A,,22.0,9.0,10.0,6.0,8.0,13.0,10.0,0.0,3.0,4.0,0.0,0.0,3,5,2324
2024-01-31,Barcelona,Osasuna,1,0,H,0.0,0.0,D,,16.0,9.0,4.0,1.0,9.0,12.0,6.0,6.0,1.0,2.0,0.0,1.0,1,0,2324
2024-02-03,Alaves,Barcelona,1,3,A,0.0,1.0,A,,13.0,8.0,2.0,5.0,15.0,10.0,14.0,5.0,2.0,2.0,0.0,1.0,3,1,2324
2024-02-11,Barcelona,Granada,3,3,D,1.0,1.0,D,,11.0,11.0,6.0,5.0,13.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,3,3,2324
2024-02-17,Celta,Barcelona,1,2,A,0.0,1.0,A,,13.0,14.0,4.0,4.0,11.0,13.0,2.0,5.0,2.0,4.0,0.0,0.0,2,1,2324
2024-02-24,Barcelona,Getafe,4,0,H,1.0,0.0,H,,17.0,10.0,9.0,4.0,12.0,18.0,5.0,8.0,1.0,4.0,0.0,0.0,4,0,2324
2024-03-03,Ath Bilbao,Barcelona,0,0,D,0.0,0.0,D,,8.0,8.0,2.0,2.0,14.0,11.0,4.0,4.0,3.0,3.0,0.0,0.0,0,0,2324
2024-03-08,Barcelona,Mallorca,1,0,H,0.0,0.0,D,,20.0,9.0,6.0,3.0,9.0,14.0,4.0,1.0,1.0,1.0,0.0,0.0,1,0,2324
2024-03-17,Ath Madrid,Barcelona,0,3,A,0.0,1.0,A,,12.0,9.0,3.0,5.0,15.0,9.0,7.0,3.0,3.0,1.0,1.0,0.0,3,0,2324
2024-03-30,Barcelona,Las Palmas,1,0,H,0.0,0.0,D,,14.0,8.0,2.0,0.0,11.0,9.0,6.0,1.0,5.0,1.0,0.0,1.0,1,0,2324
2024-04-13,Cadiz,Barcelona,0,1,A,0.0,1.0,A,,14.0,12.0,3.0,2.0,17.0,15.0,8.0,4.0,3.0,3.0,0.0,0.0,1,0,2324
2024-04-21,Real Madrid,Barcelona,3,2,H,1.0,1.0,D,,14.0,14.0,8.0,6.0,11.0,12.0,2.0,8.0,3.0,2.0,0.0,0.0,2,3,2324
2024-04-29,Barcelona,Valencia,4,2,H,1.0,2.0,A,,27.0,5.0,13.0,3.0,12.0,5.0,15.0,1.0,1.0,0.0,0.0,1.0,4,2,2324
2024-05-04,Girona,Barcelona,4,2,H,1.0,2.0,A,,9.0,16.0,7.0,7.0,11.0,8.0,5.0,4.0,0.0,3.0,0.0,0.0,2,4,2324
2024-05-13,Barcelona,Sociedad,2,0,H,1.0,0.0,H,,14.0,10.0,5.0,3.0,12.0,14.0,6.0,2.0,2.0,3.0,0.0,0.0,2,0,2324
2024-05-16,Almeria,Barcelona,0,2,A,0.0,1.0,A,,12.0,16.0,3.0,7.0,9.0,11.0,4.0,7.0,0.0,1.0,0.0,0.0,2,0,2324
2024-05-19,Barcelona,Vallecano,3,0,H,1.0,0.0,H,,14.0,15.0,6.0,4.0,10.0,7.0,7.0,5.0,4.0,2.0,0.0,0.0,3,0,2324
2024-05-26,Sevilla,Barcelona,1,2,A,1.0,1.0,D,,15.0,11.0,6.0,6.0,11.0,9.0,6.0,5.0,2.0,1.0,0.0,0.0,2,1,2324
2024-08-17,Valencia,Barcelona,1,2,A,1.0,1.0,D,,6.0,18.0,1.0,8.0,11.0,13.0,3.0,8.0,2.0,3.0,0.0,0.0,2,1,2425
2024-08-24,Barcelona,Ath Bilbao,2,1,H,1.0,1.0,D,,13.0,9.0,5.0,2.0,11.0,16.0,5.0,6.0,4.0,5.0,0.0,0.0,2,1,2425
2024-08-27,Vallecano,Barcelona,1,2,A,1.0,0.0,H,,8.0,22.0,4.0,5.0,17.0,11.0,6.0,6.0,3.0,1.0,0.0,0.0,2,1,2425
2024-08-31,Barcelona,Valladolid,7,0,H,3.0,0.0,H,,23.0,5.0,10.0,2.0,6.0,12.0,10.0,1.0,0.0,3.0,0.0,0.0,7,0,2425
2024-09-15,Girona,Barcelona,1,4,A,0.0,2.0,A,,9.0,20.0,4.0,9.0,13.0,4.0,1.0,6.0,3.0,2.0,0.0,1.0,4,1,2425
2024-09-22,Villarreal,Barcelona,1,5,A,1.0,2.0,A,,13.0,17.0,4.0,10.0,12.0,12.0,7.0,3.0,6.0,1.0,0.0,0.0,5,1,2425
2024-09-25,Barcelona,Getafe,1,0,H,1.0,0.0,H,,16.0,7.0,4.0,1.0,4.0,14.0,7.0,5.0,1.0,1.0,0.0,0.0,1,0,2425
2024-09-28,Osasuna,Barcelona,4,2,H,2.0,0.0,H,,11.0,12.0,6.0,5.0,13.0,3.0,5.0,8.0,2.0,2.0,0.0,0.0,2,4,2425
2024-10-06,Alaves,Barcelona,0,3,A,0.0,3.0,A,,11.0,14.0,2.0,8.0,13.0,8.0,11.0,3.0,2.0,2.0,0.0,0.0,3,0,2425
2024-10-20,Barcelona,Sevilla,5,1,H,3.0,0.0,H,,21.0,7.0,9.0,1.0,6.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,5,1,2425
2024-10-26,Real Madrid,Barcelona,0,4,A,0.0,0.0,D,,9.0,15.0,4.0,7.0,15.0,17.0,10.0,3.0,2.0,5.0,0.0,0.0,4,0,2425
2024-11-03,Barcelona,Espanol,3,1,H,3.0,0.0,H,,14.0,10.0,9.0,3.0,13.0,14.0,9.0,5.0,0.0,3.0,0.0,0.0,3,1,2425
2024-11-10,Sociedad,Barcelona,1,0,H,1.0,0.0,H,,14.0,11.0,6.0,0.0,17.0,6.0,7.0,6.0,3.0,1.0,0.0,0.0,0,1,2425
2024-11-23,Celta,Barcelona,2,2,D,0.0,1.0,A,,15.0,9.0,8.0,4.0,13.0,9.0,5.0,1.0,5.0,5.0,0.0,1.0,2,2,2425
2024-11-30,Barcelona,Las Palmas,1,2,A,0.0,0.0,D,,27.0,5.0,8.0,3.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,1,2,2425
2024-12-03,Mallorca,Barcelona,1,5,A,1.0,1.0,D,,6.0,20.0,1.0,9.0,13.0,13.0,2.0,5.0,4.0,3.0,0.0,0.0,5,1,2425
2024-12-07,Betis,Barcelona,2,2,D,0.0,1.0,A,,12.0,9.0,6.0,3.0,15.0,14.0,6.0,4.0,1.0,2.0,0.0,0.0,2,2,2425
2024-12-15,Barcelona,Leganes,0,1,A,0.0,1.0,A,,20.0,6.0,4.0,4.0,5.0,13.0,8.0,2.0,0.0,2.0,0.0,0.0,0,1,2425
2024-12-21,Barcelona,Ath Madrid,1,2,A,1.0,0.0,H,,19.0,5.0,7.0,4.0,11.0,8.0,11.0,3.0,0.0,3.0,0.0,0.0,1,2,2425
2025-01-18,Getafe,Barcelona,1,1,D,1.0,1.0,D,,10.0,21.0,4.0,5.0,9.0,9.0,2.0,10.0,3.0,2.0,0.0,0.0,1,1,2425
2025-01-26,Barcelona,Valencia,7,1,H,5.0,0.0,H,,22.0,7.0,11.0,2.0,10.0,12.0,14.0,4.0,0.0,1.0,0.0,0.0,7,1,2425
2025-02-02,Barcelona,Alaves,1,0,H,0.0,0.0,D,,11.0,3.0,4.0,0.0,8.0,20.0,5.0,2.0,5.0,2.0,0.0,0.0,1,0,2425
2025-02-09,Sevilla,Barcelona,1,4,A,1.0,1.0,D,,8.0,10.0,4.0,6.0,14.0,6.0,5.0,6.0,5.0,2.0,0.0,1.0,4,1,2425
2025-02-17,Barcelona,Vallecano,1,0,H,1.0,0.0,H,,14.0,9.0,5.0,4.0,11.0,9.0,4.0,5.0,2.0,3.0,0.0,0.0,1,0,2425
2025-02-22,Las Palmas,Barcelona,0,2,A,0.0,0.0,D,,10.0,15.0,2.0,5.0,13.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,2,0,2425
2025-03-02,Barcelona,Sociedad,4,0,H,2.0,0.0,H,,33.0,0.0,10.0,0.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,1.0,4,0,2425
2025-03-16,Ath Madrid,Barcelona,2,4,A,1.0,0.0,H,,7.0,13.0,2.0,6.0,10.0,11.0,6.0,6.0,1.0,3.0,0.0,0.0,4,2,2425
2025-03-27,Barcelona,Osasuna,3,0,H,2.0,0.0,H,,19.0,4.0,5.0,0.0,7.0,14.0,8.0,4.0,1.0,3.0,0.0,0.0,3,0,2425
2025-03-30,Barcelona,Girona,4,1,H,1.0,0.0,H,,21.0,4.0,9.0,2.0,8.0,11.0,10.0,2.0,0.0,1.0,0.0,0.0,4,1,2425
2025-04-05,Barcelona,Betis,1,1,D,1.0,1.0,D,,13.0,6.0,5.0,2.0,16.0,12.0,9.0,3.0,2.0,1.0,0.0,0.0,1,1,2425
2025-04-12,Leganes,Barcelona,0,1,A,0.0,0.0,D,,6.0,12.0,1.0,3.0,10.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,1,0,2425
2025-04-19,Barcelona,Celta,4,3,H,1.0,1.0,D,,18.0,11.0,6.0,8.0,10.0,13.0,4.0,1.0,2.0,2.0,0.0,0.0,4,3,2425
2025-04-22,Barcelona,Mallorca,1,0,H,0.0,0.0,D,,40.0,4.0,13.0,0.0,10.0,7.0,13.0,2.0,0.0,1.0,0.0,0.0,1,0,2425
2025-05-03,Valladolid,Barcelona,1,2,A,1.0,0.0,H,,5.0,24.0,4.0,7.0,12.0,15.0,4.0,8.0,3.0,2.0,0.0,0.0,2,1,2425
2025-05-11,Barcelona,Real Madrid,4,3,H,4.0,2.0,H,,23.0,9.0,9.0,5.0,17.0,15.0,10.0,2.0,4.0,3.0,0.0,0.0,4,3,2425
2025-05-15,Espanol,Barcelona,0,2,A,0.0,0.0,D,,9.0,12.0,1.0,4.0,8.0,10.0,3.0,3.0,2.0,2.0,1.0,0.0,2,0,2425
2025-05-18,Barcelona,Villarreal,2,3,A,2.0,1.0,H,,24.0,7.0,9.0,3.0,14.0,9.0,11.0,3.0,2.0,0.0,0.0,0.0,2,3,2425
2025-05-25,Ath Bilbao,Barcelona,0,3,A,0.0,2.0,A,,10.0,13.0,1.0,4.0,21.0,10.0,2.0,6.0,1.0,0.0,0.0,0.0,3,0,2425
2025-08-16,Mallorca,Barcelona,0,3,A,0.0,2.0,A,,4.0,24.0,1.0,8.0,8.0,17.0,3.0,6.0,4.0,1.0,2.0,0.0,3,0,2526
2025-08-23,Levante,Barcelona,2,3,A,2.0,0.0,H,,8.0,26.0,5.0,10.0,10.0,8.0,0.0,11.0,3.0,1.0,0.0,0.0,3,2,2526
2025-08-31,Vallecano,Barcelona,1,1,D,0.0,1.0,A,,12.0,12.0,6.0,3.0,16.0,8.0,9.0,4.0,4.0,1.0,0.0,0.0,1,1,2526
2025-09-14,Barcelona,Valencia,6,0,H,1.0,0.0,H,,24.0,2.0,10.0,1.0,9.0,8.0,5.0,4.0,0.0,1.0,0.0,0.0,6,0,2526
2025-09-21,Barcelona,Getafe,3,0,H,2.0,0.0,H,,16.0,3.0,7.0,2.0,9.0,15.0,3.0,2.0,2.0,4.0,0.0,0.0,3,0,2526
2025-09-25,Oviedo,Barcelona,1,3,A,1.0,0.0,H,,7.0,22.0,3.0,10.0,10.0,6.0,6.0,9.0,1.0,0.0,0.0,0.0,3,1,2526
2025-09-28,Barcelona,Sociedad,2,1,H,1.0,1.0,D,,22.0,7.0,12.0,2.0,6.0,12.0,12.0,1.0,1.0,2.0,0.0,0.0,2,1,2526
2025-10-05,Sevilla,Barcelona,4,1,H,2.0,1.0,H,,13.0,17.0,5.0,8.0,18.0,9.0,7.0,6.0,7.0,5.0,0.0,0.0,1,4,2526
2025-10-18,Barcelona,Girona,2,1,H,1.0,1.0,D,,27.0,11.0,9.0,4.0,10.0,7.0,11.0,5.0,1.0,2.0,0.0,0.0,2,1,2526
2025-10-26,Real Madrid,Barcelona,2,1,H,2.0,1.0,H,,23.0,15.0,10.0,6.0,12.0,9.0,12.0,4.0,5.0,5.0,1.0,1.0,1,2,2526
2025-11-02,Barcelona,Elche,3,1,H,2.0,1.0,H,,17.0,9.0,5.0,3.0,12.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0,3,1,2526
2025-11-09,Celta,Barcelona,2,4,A,2.0,3.0,A,,5.0,21.0,3.0,9.0,13.0,10.0,2.0,5.0,1.0,5.0,0.0,1.0,4,2,2526
2025-11-22,Barcelona,Ath Bilbao,4,0,H,2.0,0.0,H,,19.0,13.0,7.0,2.0,9.0,9.0,5.0,7.0,0.0,2.0,0.0,1.0,4,0,2526
2025-11-29,Barcelona,Alaves,3,1,H,2.0,1.0,H,,18.0,9.0,6.0,2.0,10.0,17.0,5.0,4.0,2.0,3.0,0.0,0.0,3,1,2526
2025-12-02,Barcelona,Ath Madrid,3,1,H,1.0,1.0,D,,19.0,7.0,6.0,2.0,12.0,9.0,5.0,4.0,1.0,1.0,0.0,0.0,3,1,2526
2025-12-06,Betis,Barcelona,3,5,A,1.0,4.0,A,,17.0,16.0,5.0,8.0,14.0,9.0,7.0,7.0,5.0,2.0,0.0,0.0,5,3,2526
2025-12-13,Barcelona,Osasuna,2,0,H,0.0,0.0,D,,24.0,3.0,7.0,2.0,5.0,8.0,14.0,1.0,0.0,3.0,0.0,0.0,2,0,2526
2025-12-21,Villarreal,Barcelona,0,2,A,0.0,1.0,A,,14.0,19.0,5.0,5.0,10.0,8.0,5.0,10.0,1.0,1.0,1.0,0.0,2,0,2526
2026-01-03,Espanol,Barcelona,0,2,A,0.0,0.0,D,,14.0,15.0,7.0,6.0,10.0,14.0,5.0,7.0,1.0,0.0,0.0,0.0,2,0,2526
2026-01-18,Sociedad,Barcelona,2,1,H,1.0,0.0,H,,8.0,25.0,6.0,9.0,13.0,8.0,6.0,8.0,3.0,3.0,1.0,0.0,1,2,2526
2026-01-25,Barcelona,Oviedo,3,0,H,0.0,0.0,D,,15.0,12.0,7.0,3.0,8.0,21.0,10.0,1.0,1.0,2.0,0.0,0.0,3,0,2526
2026-01-31,Elche,Barcelona,1,3,A,1.0,2.0,A,,9.0,30.0,3.0,8.0,15.0,9.0,2.0,8.0,2.0,1.0,0.0,0.0,3,1,2526
2026-02-07,Barcelona,Mallorca,3,0,H,1.0,0.0,H,,24.0,9.0,7.0,4.0,7.0,9.0,12.0,3.0,0.0,0.0,0.0,0.0,3,0,2526
2026-02-16,Girona,Barcelona,2,1,H,0.0,0.0,D,,13.0,27.0,9.0,4.0,10.0,6.0,3.0,7.0,1.0,2.0,1.0,0.0,1,2,2526
2026-02-22,Barcelona,Levante,3,0,H,2.0,0.0,H,,22.0,5.0,9.0,2.0,12.0,10.0,13.0,6.0,2.0,1.0,0.0,0.0,3,0,2526
2026-02-28,Barcelona,Villarreal,4,1,H,2.0,0.0,H,,19.0,6.0,8.0,1.0,11.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,4,1,2526
2026-03-07,Ath Bilbao,Barcelona,0,1,A,0.0,0.0,D,,10.0,7.0,3.0,2.0,11.0,9.0,2.0,4.0,2.0,1.0,0.0,0.0,1,0,2526
2026-03-15,Barcelona,Sevilla,5,2,H,3.0,1.0,H,,13.0,8.0,8.0,4.0,5.0,14.0,3.0,4.0,0.0,1.0,0.0,0.0,5,2,2526
2026-03-22,Barcelona,Vallecano,1,0,H,1.0,0.0,H,,15.0,8.0,4.0,4.0,12.0,11.0,6.0,9.0,3.0,4.0,0.0,0.0,1,0,2526
2026-04-04,Ath Madrid,Barcelona,1,2,A,1.0,1.0,D,,6.0,22.0,2.0,8.0,15.0,11.0,1.0,9.0,6.0,2.0,1.0,0.0,2,1,2526
2026-04-11,Barcelona,Espanol,4,1,H,2.0,0.0,H,,20.0,10.0,10.0,2.0,10.0,18.0,7.0,5.0,3.0,6.0,0.0,0.0,4,1,2526
2026-04-22,Barcelona,Celta,1,0,H,1.0,0.0,H,,10.0,6.0,3.0,3.0,13.0,10.0,5.0,3.0,1.0,1.0,0.0,0.0,1,0,2526
2026-04-25,Getafe,Barcelona,0,2,A,0.0,1.0,A,,4.0,13.0,0.0,4.0,15.0,8.0,6.0,3.0,2.0,2.0,0.0,0.0,2,0,2526
2026-05-02,Osasuna,Barcelona,1,2,A,0.0,0.0,D,,9.0,13.0,4.0,4.0,9.0,10.0,3.0,7.0,2.0,2.0,0.0,0.0,2,1,2526
2026-05-10,Barcelona,Real Madrid,2,0,H,2.0,0.0,H,,10.0,8.0,7.0,1.0,18.0,9.0,4.0,8.0,2.0,4.0,0.0,0.0,2,0,2526
2026-05-13,Alaves,Barcelona,1,0,H,1.0,0.0,H,,9.0,8.0,3.0,0.0,14.0,8.0,6.0,4.0,1.0,2.0,0.0,0.0,0,1,2526
2026-05-17,Barcelona,Betis,3,1,H,1.0,0.0,H,,15.0,7.0,9.0,2.0,7.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,3,1,2526
2026-05-23,Valencia,Barcelona,3,1,H,0.0,0.0,D,,19.0,11.0,6.0,4.0,11.0,8.0,7.0,8.0,2.0,2.0,0.0,0.0,1,3,2526
1993-09-05,Barcelona,Sociedad,3,0,H,,,,,,,,,,,,,,,,,3,0,9394
1993-09-12,Albacete,Barcelona,0,0,D,,,,,,,,,,,,,,,,,0,0,9394
